Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Otwarcie_eah_d,Najwyzszy_eah_d,Najnizszy_eah_d,Zamkniecie_eah_d,Wolumen_eah_d,Otwarcie_mon_d,Najwyzszy_mon_d,Najnizszy_mon_d,Zamkniecie_mon_d,Wolumen_mon_d,Otwarcie_woj,Najwyzszy_woj,Najnizszy_woj,Zamkniecie_woj,Wolumen_woj,Otwarcie_pum_de_d,Najwyzszy_pum_de_d,Najnizszy_pum_de_d,Zamkniecie_pum_de_d,Wolumen_pum_de_d,Otwarcie_wig20_d,Najwyzszy_wig20_d,Najnizszy_wig20_d,Zamkniecie_wig20_d,Wolumen_wig20_d,Otwarcie_swig80_d,Najwyzszy_swig80_d,Najnizszy_swig80_d,Zamkniecie_swig80_d,Wolumen_swig80_d,Otwarcie_boss_de_d,Najwyzszy_boss_de_d,Najnizszy_boss_de_d,Zamkniecie_boss_de_d,Wolumen_boss_de_d,Otwarcie_ads_de_d,Najwyzszy_ads_de_d,Najnizszy_ads_de_d,Zamkniecie_ads_de_d,Wolumen_ads_de_d,Otwarcie_wig_d,Najwyzszy_wig_d,Najnizszy_wig_d,Zamkniecie_wig_d,Wolumen_wig_d,Otwarcie_nke_us_d,Najwyzszy_nke_us_d,Najnizszy_nke_us_d,Zamkniecie_nke_us_d,Wolumen_nke_us_d
2020-02-14,103.0,103.0,99.65,99.7,141801,12.4087,12.596,11.9873,12.5024,3091.271186529,2.8,2.8,2.61,2.64,51789,5.02,5.04,5.02,5.04,112,72.8,73.25,71.9,71.95,237116,2126.64,2131.28,2111.22,2115.29,20893159.0,12846.28,12932.96,12836.39,12932.96,2843372.0,43.065265,45.301902,42.825625,43.814139,770353,286.9,289.95,286.5,288.4,424460,58172.63,58195.19,57771.07,57895.19,32594199.0,100.78,101.057,99.659,100.71,4425993.3105394
2020-02-18,96.0,99.4,95.5,96.65,152831,12.6429,12.877,12.5492,12.8302,355.5762711966,2.62,2.69,2.62,2.69,27003,5.14,5.14,4.92,4.99,2176,71.8,72.4,71.6,71.95,295910,2112.15,2118.48,2103.76,2113.49,13882294.0,13062.86,13092.89,13049.5,13075.05,2807794.0,43.784184,43.844094,42.87555,43.09522,472388,289.0,290.9,285.05,285.45,514151,57686.01,57992.37,57686.01,57894.45,25624122.0,100.174,100.55,98.8454,99.2222,5054332.896548
2020-02-19,97.7,98.45,95.15,96.0,123764,12.8302,12.877,12.8302,12.877,395.084745774,2.64,2.72,2.63,2.64,53749,5.08,5.08,4.92,5.08,154,71.6,81.0,69.75,80.1,1197284,2116.32,2122.67,2097.07,2115.18,21465468.0,13099.16,13130.93,13074.31,13130.93,2929688.0,43.354829,43.814139,43.03531,43.444694,354351,286.7,294.65,276.0,292.7,1131003,58051.25,58100.2,57501.28,57957.76,33871626.0,99.8665,100.56,99.6391,99.6689,6374057.9010168
2020-02-20,96.0,96.9,91.85,94.0,163741,12.8302,12.877,12.6429,12.877,1679.6440678446,2.65,2.65,2.63,2.63,18457,5.08,5.08,4.8,5.0,2772,81.2,84.3,80.45,80.45,866611,2115.39,2116.08,2098.12,2099.88,20482243.0,13179.12,13192.47,13112.06,13135.37,2354780.0,43.574499,43.894019,43.195069,43.474649,317472,292.5,292.85,285.0,285.0,651691,57983.93,58016.88,57685.87,57693.12,32373770.0,99.6689,99.8366,97.8162,99.7379,6607518.4801705
2020-02-21,93.95,95.45,91.8,93.05,142058,12.9238,12.9238,12.2683,12.7365,1508.7966102126,2.63,2.66,2.63,2.66,8641,4.95,5.0,4.83,4.83,5798,79.95,81.1,79.45,79.75,554344,2095.8,2106.18,2084.55,2088.53,16533483.0,13144.33,13144.33,13049.32,13049.32,4826302.0,43.344844,43.364814,42.446195,43.125174,485150,283.0,286.85,280.45,282.45,713383,57572.2,57786.69,57365.57,57424.47,27832144.0,99.2222,99.3016,96.9178,97.5216,5911824.9936941
2020-02-24,91.9,92.45,88.05,88.25,182837,12.877,12.877,11.7063,12.2214,3248.2372882284,2.61,2.61,2.44,2.5,66706,4.95,4.95,4.6,4.81,5730,76.2,77.4,74.25,75.0,652448,2070.66,2070.66,1997.84,2000.9,25032229.0,12938.14,12938.14,12500.8,12504.11,5784201.0,41.936961,42.406255,40.808657,42.066765,1164290,273.9,274.25,263.4,265.05,1418530,56862.02,56862.02,55042.35,55088.26,42624449.0,92.9393,94.4278,92.6577,93.2983,8598337.0153137
2020-02-25,88.0,88.0,81.95,82.15,273462,12.1746,12.1746,10.9571,11.2849,1662.5593220814,2.55,2.55,2.48,2.48,14065,4.93,4.93,4.84,4.84,35,75.0,75.9,73.35,74.55,654523,2000.65,2007.34,1945.71,1945.71,32357249.0,12486.72,12540.23,12269.1,12499.52,5482509.0,42.41624,42.45618,40.988386,41.048296,883458,269.3,271.45,262.4,264.65,1341838,55088.22,55219.41,53774.51,53781.02,51136176.0,93.7257,94.1253,90.0974,90.37,9870892.1037117
2020-02-26,81.55,85.45,78.1,83.55,299845,11.7063,12.3619,11.3786,12.3151,7774.6271188662,2.54,2.57,2.45,2.57,24166,4.84,4.84,4.62,4.62,800,73.85,75.4,70.85,74.45,715121,1942.66,1957.64,1906.06,1933.51,33550737.0,12434.23,12484.4,12236.78,12484.4,5142050.0,40.339362,41.547546,39.760233,41.247996,995325,262.05,266.85,254.5,262.5,1475579,53735.28,53903.15,52721.44,53451.01,53346901.0,90.5465,92.0726,89.4855,89.4954,9569479.6174578
2020-02-27,83.15,83.3,77.55,79.0,266933,12.3151,12.3151,11.4254,12.1746,4341.6610170732,2.57,2.58,2.42,2.42,22558,4.84,4.84,4.61,4.62,1690,73.0,73.1,69.85,70.9,925148,1926.15,1927.44,1833.92,1850.61,33425936.0,12461.4,12465.48,11995.15,12030.44,17695619.0,40.738762,40.798672,39.280953,39.840113,1016665,256.5,259.6,252.45,257.15,1365486,53221.8,53221.8,50947.43,51318.69,69016882.0,87.5509,90.5277,86.0902,86.1397,13184656.609907
2020-02-28,75.0,77.4,67.55,71.95,537781,11.4254,12.1746,10.9571,11.8,4442.033898432,2.18,2.58,2.18,2.52,67429,4.61,4.61,4.34,4.44,4805,68.05,70.35,67.9,69.2,888148,1817.79,1817.79,1735.37,1768.91,70088832.0,11654.58,11688.95,11244.68,11628.31,27752408.0,38.192589,39.860083,38.002874,39.500623,1127210,246.5,252.3,243.5,250.55,1916560,50384.77,50384.77,48324.78,49276.54,128936299.0,83.9155,87.2692,83.0558,87.1829,16983191.713522
2020-03-02,74.95,76.15,71.0,71.75,356232,11.3786,12.1746,11.3786,11.7063,2442.0508475274,2.52,2.52,2.42,2.52,18429,4.34,4.55,4.34,4.49,3013,70.3,71.35,67.15,68.05,692287,1807.25,1840.57,1765.43,1807.7,40207534.0,11580.01,11869.97,11580.01,11699.1,11226330.0,40.239512,40.439212,38.202574,38.721794,1001744,253.05,258.05,244.05,246.6,1352197,50300.61,51045.31,49395.31,50150.48,67465505.0,87.3188,90.8499,85.749,90.4017,14457483.977885
2020-03-03,72.85,78.6,72.8,78.2,311972,11.8937,11.8937,11.4254,11.7063,203.9491525482,2.5,2.62,2.5,2.6,38442,4.6,4.66,4.6,4.6,578,69.45,71.85,68.4,70.4,1191269,1827.36,1906.87,1827.36,1889.67,39063455.0,11859.5,12086.08,11859.5,12011.27,10423853.0,38.751749,39.570518,38.182604,38.212559,786607,249.85,256.5,248.25,251.0,1357238,50641.71,52562.98,50641.71,52231.14,62600374.0,90.4612,92.6458,88.3431,88.6952,15139820.638314
2020-03-04,77.6,80.55,76.0,76.7,195028,11.7063,11.7063,11.1444,11.1444,1119.0508474896,2.6,2.62,2.52,2.62,14914,4.8,4.8,4.6,4.67,2015,70.5,71.7,69.15,70.55,450623,1882.71,1894.23,1857.9,1860.95,28135069.0,12039.52,12057.59,11969.5,12010.09,9687560.0,38.512109,38.861583,37.813159,37.942964,818887,250.8,254.3,248.05,252.4,893698,51993.34,52287.56,51567.0,51585.66,47979720.0,89.8157,91.5143,88.6069,91.4846,7078466.3509284
2020-03-05,78.5,79.3,73.1,74.4,174558,11.8468,11.8468,11.3317,11.3317,329.9491525518,2.6,2.61,2.44,2.44,30283,4.8,4.8,4.5,4.5,2925,70.75,71.25,67.05,67.05,730163,1879.11,1893.88,1822.76,1822.85,25502227.0,12135.66,12136.83,11958.94,11964.99,6717714.0,38.941463,39.999872,37.43373,39.011358,1420061,252.55,254.4,247.55,249.1,843273,52014.52,52379.79,50700.44,50753.91,40292201.0,89.0164,89.4269,87.7283,88.352,9074184.9100629
2020-03-06,72.9,74.55,70.0,72.3,261544,11.3317,11.3317,10.9571,11.1444,1208.7457627464,2.45,2.52,2.43,2.51,22428,4.55,4.58,4.5,4.58,497,64.75,65.25,62.25,64.25,1088529,1808.36,1808.36,1749.7,1764.81,34436845.0,11974.3,11974.49,11743.74,11807.82,7981850.0,38.492139,39.191088,37.67337,37.982904,860665,243.0,245.1,237.7,241.05,1150132,50340.91,50340.91,48999.82,49326.23,55551456.0,86.1874,87.1929,83.7687,86.1874,12647648.670906
2020-03-09,68.35,70.3,63.0,64.0,310454,10.3016,10.3016,9.27143,9.92698,2577.6610170228,2.42,2.45,2.21,2.27,32189,4.64,4.64,4.15,4.36,3197,57.8,62.4,57.2,59.5,876682,1685.28,1697.38,1609.08,1625.99,40494707.0,11450.03,11450.03,10850.68,10891.14,11870944.0,36.145666,36.904525,35.247017,35.846116,1116843,213.0,232.2,209.9,227.3,2387113,47597.42,47597.42,45215.96,45625.56,71798677.0,79.8766,84.6076,78.9306,82.0423,13607271.829945
2020-03-10,65.0,66.05,62.15,63.0,330576,10.2079,10.2079,9.50556,9.64603,1695.6610169976,2.15,2.38,2.15,2.24,54842,4.18,4.4,4.18,4.4,2982,60.1,62.95,58.25,58.65,1061248,1643.34,1657.09,1594.07,1599.48,39334266.0,10935.34,11219.54,10932.13,11013.15,8475826.0,35.876071,36.8546,34.478173,34.777722,1039550,229.95,234.9,220.4,221.0,2082033,45992.92,46427.48,44887.9,45043.23,59076804.0,84.5582,86.227,80.8425,86.1297,13077385.514617
2020-03-11,63.2,63.7,53.15,54.05,318462,9.73968,9.83333,8.80317,9.83333,3318.7118645016,2.18,2.18,2.02,2.06,61666,4.4,4.4,4.0,4.0,5111,58.0,58.1,55.15,56.0,1432349,1607.3,1616.03,1495.87,1505.64,44940270.0,11059.51,11059.51,10347.92,10416.6,9647439.0,35.047317,35.047317,32.680874,32.880574,984262,212.0,214.4,195.18,200.8,3716777,45206.25,45368.82,42279.02,42546.88,75807498.0,81.9342,82.5431,80.0532,81.9342,16580295.58571
2020-03-12,47.4,50.0,42.66,42.66,300273,9.36508,9.36508,8.89683,8.89683,2465.5423729518,1.85,1.99,1.76,1.76,103819,4.0,4.0,3.6,3.6,6180,52.2,52.7,47.8,48.14,1066277,1450.71,1450.71,1305.73,1305.73,57193099.0,10082.4,10082.4,9298.6,9298.6,11705981.0,31.302946,31.342886,27.888079,27.957974,1601107,186.5,191.86,165.86,173.88,3869716,40950.14,40950.14,37164.02,37164.02,94223131.0,76.3058,76.5606,71.2047,72.375,22077582.986897
2020-03-13,40.5,43.8,36.46,37.98,1477692,8.80317,8.97175,8.26,8.91556,8021.2881358224,1.76,1.93,1.76,1.81,75930,4.13,4.13,3.94,3.94,2720,49.26,52.7,47.04,48.5,1186659,1334.37,1442.72,1315.96,1365.97,74136137.0,9364.86,9931.44,9364.86,9572.94,9711650.0,29.345887,29.665407,26.55009,27.229069,1552933,178.0,184.14,168.36,171.94,3718888,37770.04,40413.06,37499.65,38629.63,109956952.0,76.277,76.277,69.996,73.7216,22410543.600448
2020-03-16,35.0,35.0,28.36,29.0,1626928,8.40984,8.40984,7.47333,7.49206,1873.983050901,1.63,1.79,1.61,1.74,23711,3.89,3.89,3.4,3.48,5267,44.46,51.25,42.72,49.8,1299560,1342.4,1356.01,1248.77,1341.54,64568981.0,9466.27,9466.27,9088.4,9435.49,7745213.0,25.761276,26.560075,24.213602,25.361876,1420064,164.22,183.04,162.2,175.7,3543671,38031.23,38031.23,35588.11,37738.36,91736116.0,63.6754,71.175,61.8121,65.1489,18429777.824817
2020-03-17,30.98,33.22,26.1,26.6,2272127,7.49206,7.67937,7.13619,7.4546,5066.694915399,1.88,1.9,1.8,1.89,31553,3.5,3.66,3.5,3.66,1828,51.05,52.0,45.14,48.4,1011321,1370.79,1446.74,1355.07,1429.28,81569696.0,9507.22,9810.04,9507.22,9810.04,8807942.0,26.23057,26.37036,22.805719,23.284998,972963,180.88,180.88,163.62,173.0,2263460,38462.17,40102.09,38173.86,39925.44,113019549.0,65.8491,71.5251,60.8641,68.1218,17553656.762207
2020-03-18,26.84,28.6,24.3,24.98,2855052,7.2673,7.2673,6.2746,6.74286,9322.9322036562,1.89,2.0,1.795,1.86,62190,3.66,3.82,3.66,3.82,950,47.0,47.46,41.66,42.14,895506,1425.27,1465.58,1376.75,1401.29,78265426.0,9789.02,9964.09,9741.7,9800.87,7750575.0,22.665929,23.115253,21.12824,21.138225,987190,167.98,174.1,165.46,166.92,2139454,39791.77,40765.01,38791.06,39313.78,107648470.0,63.1974,66.6503,58.5249,66.3667,19990263.526503
2020-03-19,26.0,29.78,25.4,29.6,2128518,6.74286,6.74286,5.61905,5.88127,35969.796611197,1.83,1.86,1.79,1.86,72140,3.89,3.98,3.89,3.91,2068,40.4,44.72,40.0,43.48,784434,1406.71,1469.43,1386.83,1469.43,51612015.0,9797.91,10023.87,9797.91,10008.93,8757263.0,20.96848,20.96848,19.081317,19.595544,1287111,168.16,179.58,164.56,177.08,1816061,39369.43,41041.92,39133.61,41041.92,74990042.0,65.3919,70.9222,62.5726,68.6097,16584890.051506
2020-03-20,32.22,38.6,30.5,32.68,3203805,5.9,6.48063,5.88127,6.01238,27308.898305865,1.86,1.91,1.8,1.8,70055,4.01,4.2,3.82,3.82,5624,45.8,48.5,45.54,46.86,830026,1502.14,1547.74,1476.65,1488.42,109516157.0,10156.27,10351.3,10026.02,10050.77,14829999.0,20.559096,22.306469,20.169681,21.337925,1777817,186.62,195.58,185.38,191.5,2781574,41884.2,43018.7,41039.36,41153.2,154249619.0,69.7501,72.2402,65.5485,65.7905,16159129.498102
2020-03-23,31.98,33.6,28.0,29.7,1338313,5.88127,5.88127,5.50667,5.69397,9965.7457629966,1.8,1.8,1.65,1.745,16277,3.97,4.0,3.95,4.0,129,44.84,46.86,43.94,44.32,746098,1461.22,1463.93,1400.71,1405.45,43978401.0,9910.08,9921.82,9802.04,9822.53,5506281.0,20.499186,21.288,20.019906,20.678916,865230,182.76,186.9,178.62,180.62,1813196,40442.12,40466.56,39081.81,39207.33,65061799.0,63.4017,65.2352,59.0901,61.2568,18135867.145205
2020-03-24,32.38,32.6,28.0,29.06,1447922,5.86254,5.93746,5.84381,5.84381,2025.6101695494,1.74,1.74,1.57,1.62,65723,3.83,3.99,3.83,3.97,455,48.74,49.74,46.58,49.74,587339,1449.34,1473.02,1424.14,1451.02,37402637.0,9937.37,10055.25,9859.84,9933.53,11316050.0,21.50767,22.965478,20.539126,22.965478,1113159,190.22,196.04,186.82,195.32,1834349,40373.44,40807.53,39758.86,40275.9,62890236.0,64.087,70.8747,62.4269,70.5523,19324554.072406
2020-03-25,30.0,30.4,27.54,28.6,931329,5.95619,5.95619,5.69397,5.93746,2672.6949153306,1.665,1.68,1.465,1.535,123544,3.83,4.0,3.83,3.96,855,53.0,57.9,52.1,56.4,954667,1487.75,1505.79,1413.22,1441.83,47382329.0,10060.08,10142.23,9898.3,9919.39,11958851.0,23.944008,24.882597,23.165178,24.313452,1130157,204.9,213.0,198.66,211.0,2194130,41144.03,41671.21,39495.57,40144.28,72853502.0,78.1404,81.4374,74.3266,77.0673,27735111.962935
2020-03-26,28.0,29.36,27.42,29.36,735721,5.9,6.01238,5.7127,6.01238,2911.8813560154,1.485,1.51,1.4,1.51,73268,3.96,3.96,3.9,3.93,900,55.4,57.15,53.4,57.15,416416,1431.53,1492.87,1410.91,1492.01,36791461.0,9956.4,10001.6,9929.65,9996.09,4842784.0,23.684398,25.142206,23.464728,25.022386,727386,206.0,214.75,203.1,214.6,1292384,39779.01,41218.22,39571.12,41202.98,57583410.0,78.1988,84.7236,78.0431,82.2288,17638329.660827
2020-03-27,29.2,30.0,28.6,29.8,459824,6.0873,6.0873,5.80635,5.84381,5277.0508476084,1.53,1.53,1.46,1.5,51254,4.0,4.01,4.0,4.0,558,55.75,57.75,54.25,55.95,418910,1494.31,1499.62,1465.48,1475.9,33221292.0,10073.5,10111.86,9991.96,10049.8,3382390.0,24.832672,25.112251,22.356394,22.536124,1075410,210.4,214.9,206.3,208.95,1265677,41314.79,41438.99,40664.28,40886.9,49872655.0,79.6922,83.6329,77.5553,81.1836,14540866.069609
2020-03-30,29.5,30.74,28.94,29.78,623112,5.93746,5.93746,5.61905,5.78762,3357.1525424688,1.495,1.495,1.4,1.43,20754,4.0,4.0,4.0,4.0,200,56.6,57.15,52.25,54.15,798040,1482.1,1484.62,1443.16,1477.65,28425038.0,10108.07,10156.45,9947.65,10080.16,5268072.0,22.516154,22.645959,20.529141,21.26803,1031679,209.15,210.1,199.3,206.8,990692,41073.94,41139.09,40127.25,40827.13,62092773.0,81.9342,83.846,79.4959,83.2819,11236371.170437
2020-03-31,30.1,30.46,29.42,29.98,451583,5.9,5.9,5.67524,5.67524,2612.8983051594,1.47,1.48,1.39,1.44,73380,4.0,4.0,3.87,3.87,453,55.1,56.7,53.05,54.4,539778,1486.89,1523.49,1484.33,1512.84,59768681.0,10167.54,10268.14,10167.54,10261.33,6185084.0,21.966979,23.484698,21.877114,23.075313,790434,211.0,216.1,203.35,205.9,1266450,41042.71,41854.3,41033.74,41624.62,106856874.0,83.0359,83.623,80.3744,80.7057,9861013.397184
2020-04-01,30.24,31.92,29.9,30.76,948451,5.75016,5.75016,5.60032,5.63778,6823.220339178,1.43,1.43,1.38,1.4,24413,4.08,4.16,4.0,4.16,915,52.24,54.28,51.2,52.68,563243,1495.43,1500.43,1473.64,1482.42,36501160.0,10240.12,10281.86,10161.69,10161.69,3830082.0,22.496184,22.645959,21.577565,21.986949,490996,199.4,202.8,197.0,199.85,1014076,41146.45,41373.0,40877.15,41028.82,60791370.0,77.5354,79.1844,76.6003,77.2825,10017587.265253
2020-04-02,29.98,30.69,28.44,29.13,1230650,5.76889,5.76889,5.7127,5.7127,2655.6101695674,1.43,1.475,1.4,1.47,15549,4.16,4.16,4.0,4.0,405,52.66,53.16,50.56,51.36,739030,1490.41,1501.33,1464.86,1491.55,48115276.0,10222.23,10237.82,10116.58,10157.67,3383493.0,22.066829,23.005418,21.996934,22.625989,472250,200.2,202.0,194.2,197.75,879102,41170.87,41402.82,40661.03,41219.51,77958612.0,77.0574,79.594,75.2626,78.1691,13052352.936816
2020-04-03,29.09,29.19,28.0,28.9,639187,5.75016,5.75016,5.31937,5.31937,6051.2033900034,1.47,1.5,1.405,1.44,51758,4.12,4.12,4.12,4.12,5,52.0,52.36,47.69,47.69,793471,1492.1,1509.07,1474.44,1506.48,49706290.0,10212.02,10212.58,10142.81,10184.96,6727143.0,22.566079,22.635974,21.677415,21.837174,493646,195.7,196.75,188.0,188.55,1103716,41173.09,41621.89,40915.56,41532.37,88428661.0,77.4095,77.8289,75.9885,76.9206,8690525.8387763
2020-04-06,29.7,33.73,29.66,33.19,1617767,5.58159,5.58159,5.3381,5.46921,6769.830508668,1.46,1.56,1.42,1.525,73521,4.12,4.12,4.0,4.12,2361,49.2,51.44,47.69,50.6,881551,1534.81,1585.04,1534.81,1581.05,45607978.0,10263.54,10490.72,10263.54,10479.53,10399593.0,22.945508,24.043857,22.556094,23.604518,523155,195.5,200.7,193.35,200.1,938539,42297.83,43554.47,42297.83,43514.41,103452488.0,79.8955,82.9477,79.2143,82.5481,11550465.834447
2020-04-07,35.4,37.4,33.2,33.2,1850389,5.56286,6.4619,5.56286,6.33079,60518.440679695,1.56,1.75,1.56,1.7,139740,4.16,4.5,4.16,4.3,5515,52.68,55.4,51.9,53.5,505279,1602.14,1655.29,1602.14,1603.5,64702693.0,10587.07,10643.39,10449.46,10473.57,11420887.0,24.613002,25.950991,24.263527,25.162176,860180,206.0,213.7,205.3,207.9,1076100,44116.52,45387.4,44104.47,44110.86,115459592.0,86.5185,86.6861,81.9639,82.0909,10731900.641207
2020-04-08,33.5,33.64,31.5,33.28,521253,6.33079,6.33079,5.99365,6.33079,15066.610169922,1.71,1.71,1.6,1.69,28642,4.48,4.48,4.4,4.4,4376,53.02,54.54,52.36,54.36,583259,1602.33,1619.63,1567.84,1579.18,55926360.0,10473.16,10497.22,10389.68,10433.86,4051734.0,25.052341,25.152191,23.973962,24.712852,568941,207.2,216.7,206.3,216.0,1010055,44042.59,44463.43,43314.51,43573.02,91765587.0,82.6175,83.6617,81.5544,83.2045,6810162.0531198
2020-04-09,34.5,36.57,34.02,35.4,1164977,6.33079,6.74286,6.18095,6.64921,13511.898305471,1.69,1.76,1.63,1.76,13954,4.48,4.48,4.26,4.28,576,55.8,58.02,55.8,57.5,687029,1596.79,1619.77,1579.72,1615.72,50387984.0,10551.57,10591.57,10516.91,10578.72,3552985.0,25.202116,26.11075,25.052341,25.711351,422980,221.2,226.0,215.7,224.3,1319853,43958.32,44505.76,43720.62,44499.23,78342921.0,84.5582,85.2414,83.0657,84.6573,7969917.762317
2020-04-14,40.2,47.0,38.25,47.0,1601526,6.76159,7.49206,6.76159,7.37968,40431.050848613,1.8,1.98,1.75,1.97,183051,4.46,4.46,4.26,4.3,4858,59.3,59.86,57.0,58.5,435709,1631.5,1664.53,1625.89,1662.4,46442620.0,10703.05,11062.35,10703.05,11053.65,9929014.0,26.74979,27.159174,25.361876,25.461726,533404,227.8,229.0,222.3,224.9,750236,45015.42,46092.44,44953.36,46092.44,83717072.0,83.8363,85.6121,83.3791,85.3187,6558483.9532003
2020-04-15,54.0,56.8,45.0,46.56,3813196,7.39841,7.39841,7.08,7.19238,29486.135594063,1.98,2.03,1.91,1.97,124414,4.4,4.44,4.3,4.44,2540,58.5,59.18,56.16,56.46,593904,1669.23,1673.58,1602.31,1606.21,50591639.0,11163.99,11168.41,10962.39,10980.5,15372500.0,25.561576,25.741306,23.774263,23.804218,646324,222.0,223.9,213.6,214.3,1038603,46266.01,46394.37,44641.59,44666.91,90647857.0,82.7851,83.7638,81.6526,82.9477,8256868.1691188
2020-04-16,47.0,48.7,42.3,43.85,1416671,7.21111,7.30476,6.98635,6.98635,5200.169491674,1.97,1.975,1.87,1.87,49985,4.44,4.44,4.44,4.44,405,57.92,58.12,54.58,55.28,410679,1610.81,1617.55,1589.83,1597.9,43492790.0,11068.38,11149.74,11037.78,11114.93,7475880.0,23.993932,24.543107,23.314953,23.504668,434433,214.5,215.9,209.6,211.7,821745,44853.27,44958.6,44440.72,44645.12,78328170.0,83.3294,84.4033,82.4718,84.1783,9610093.646316
2020-04-17,46.5,48.7,44.6,46.3,1214828,6.98635,7.17365,6.87397,7.17365,4028.7966102846,1.88,1.97,1.88,1.93,34058,4.42,4.42,4.38,4.38,205,56.92,58.44,56.4,57.54,591168,1618.42,1633.53,1612.01,1625.59,41660521.0,11188.05,11312.24,11184.39,11306.96,6620319.0,24.503167,26.240555,24.243557,25.321936,787739,217.4,223.5,216.7,218.7,1279772,45225.78,45512.77,45044.47,45353.23,67705853.0,86.812,88.0308,86.1874,87.6995,8315827.7909894
2020-04-20,47.0,48.19,43.67,46.23,830649,7.17365,7.34222,6.83651,6.83651,10337.338983346,1.96,1.96,1.87,1.92,38120,4.4,4.4,4.18,4.38,2962,58.1,58.32,55.96,57.12,319828,1629.69,1643.87,1604.98,1640.06,28317660.0,11469.72,11546.34,11431.64,11491.92,10024744.0,25.871111,25.871111,24.253542,24.672912,352694,220.4,222.8,217.7,221.6,617101,45501.22,45681.59,44935.17,45617.35,58217109.0,86.2557,87.2404,85.3682,85.7391,7426962.0271648
2020-04-21,45.8,45.8,42.5,42.5,789453,6.79905,6.79905,6.21841,6.48063,13233.203390209,1.91,1.92,1.785,1.85,52078,4.38,4.38,4.34,4.34,535,56.16,57.26,54.2,54.2,400173,1631.4,1631.4,1572.05,1573.44,33518434.0,11516.24,11535.61,10986.18,11114.42,10740063.0,24.363377,24.363377,23.434773,23.464728,551080,217.8,220.1,211.1,211.2,1011225,45299.96,45299.96,43852.41,43959.51,65530006.0,83.8758,84.7633,82.9972,83.1054,6763266.4335144
2020-04-22,42.25,44.4,39.57,44.29,747048,6.44317,6.4619,6.36825,6.4619,2738.898305163,1.79,1.82,1.765,1.82,26465,4.4,4.4,4.36,4.36,100,54.6,54.94,53.14,53.8,486823,1574.07,1609.82,1554.34,1605.12,32625994.0,11139.61,11316.41,11069.72,11302.34,8248525.0,23.684398,23.814203,22.875614,23.434773,380331,211.6,212.2,205.1,206.8,886899,43982.03,44853.39,43523.94,44777.61,55074495.0,84.8417,87.2404,84.2943,86.5879,6626849.3218843
2020-04-23,45.2,46.73,43.6,45.5,530928,6.36825,6.4619,6.36825,6.4619,2572.3220339718,1.82,1.84,1.8,1.83,12744,4.4,4.4,4.4,4.4,5,53.6,54.54,52.62,54.02,394031,1609.41,1626.82,1589.64,1626.1,30890017.0,11358.34,11424.84,11290.13,11424.32,6460051.0,23.694383,24.642957,23.564578,24.263527,592766,206.5,210.7,204.2,208.4,930845,45004.16,45450.43,44518.74,45450.43,53108527.0,86.7526,87.3288,85.1154,85.2026,5478215.7292953
2020-04-24,45.0,45.73,43.5,43.8,623163,6.4619,6.81778,6.38698,6.81778,23254.474576936,1.8,1.8,1.655,1.69,103501,4.4,4.4,4.38,4.38,4430,53.02,53.8,52.38,52.98,483654,1617.91,1627.49,1601.91,1601.91,26303916.0,11450.92,11477.13,11354.56,11449.03,5810235.0,23.874113,24.093782,22.985448,23.245058,449900,203.6,207.7,202.2,205.4,878116,45162.8,45463.94,44884.25,44884.25,47594700.0,86.704,86.929,85.4902,86.1973,4562355.9662534
2020-04-27,44.0,44.79,41.0,41.8,766179,7.09873,7.49206,7.02381,7.41714,12712.118644431,1.73,1.805,1.69,1.69,99961,4.4,4.4,4.2,4.2,569,53.24,55.68,52.06,55.3,417449,1614.29,1624.69,1580.48,1591.97,34025549.0,11532.44,11562.7,11487.26,11549.41,5736633.0,24.043857,24.323437,23.634473,24.113752,314265,198.25,216.4,197.2,206.8,1409663,45344.34,45429.14,44455.02,44704.71,60387846.0,86.2071,87.6608,85.1639,87.1729,7048527.6984793
2020-04-28,41.97,41.97,37.78,38.7,1264558,7.39841,8.61587,7.39841,7.94159,25258.728814281,1.735,1.735,1.68,1.695,34202,4.4,4.4,4.38,4.38,175,55.88,56.24,54.5,55.12,495021,1590.34,1622.8,1579.94,1594.25,37309050.0,11616.3,11644.02,11522.5,11562.5,5087420.0,24.163677,25.112251,23.993932,24.842657,485228,207.5,210.2,201.5,205.4,963143,44711.22,45399.85,44532.68,44754.03,72442266.0,88.3243,88.479,86.451,86.6176,5275041.7153871
2020-04-29,38.77,48.0,38.52,46.5,4376233,8.05397,9.36508,8.05397,8.61587,20246.491526002,1.7,2.25,1.69,2.0,491996,4.4,4.84,4.38,4.7,20411,55.12,58.32,54.44,58.1,441355,1601.65,1656.4,1600.78,1651.33,35813382.0,11604.29,11696.71,11554.82,11653.24,6241598.0,24.962477,26.120735,24.433272,26.120735,449189,204.1,213.6,199.7,212.5,1214197,45081.71,46214.68,44913.19,46114.95,65722184.0,87.7878,89.1434,85.6697,85.9047,9699876.3250485
